source,mid,mis,tweet_id,label,auto
title,570,The coronavirus is a military bioweapon developed by China's army.,1224344537490972673,favor,False
keywords,570,The coronavirus is a military bioweapon developed by China's army.,1355015520508993537,favor,False
fact_check_url,570,The coronavirus is a military bioweapon developed by China's army.,1339743975494836224,against,True
keywords,570,The coronavirus is a military bioweapon developed by China's army.,1354560117241507841,favor,False
fact_check_url,570,The coronavirus is a military bioweapon developed by China's army.,1251941300393267200,against,True
keywords,570,The coronavirus is a military bioweapon developed by China's army.,1250662007730126848,favor,False
news_url,570,The coronavirus is a military bioweapon developed by China's army.,1225565484696862720,favor,False
title,570,The coronavirus is a military bioweapon developed by China's army.,1228547800738279424,favor,False
news_url,570,The coronavirus is a military bioweapon developed by China's army.,1223995222561980417,favor,False
fact_check_url,570,The coronavirus is a military bioweapon developed by China's army.,1329612224252416000,against,True
fact_check_url,570,The coronavirus is a military bioweapon developed by China's army.,1227711223933755393,against,True
fact_check_url,570,The coronavirus is a military bioweapon developed by China's army.,1227341871854178304,against,True
news_url,570,The coronavirus is a military bioweapon developed by China's army.,1224411118157864960,favor,False
keywords,570,The coronavirus is a military bioweapon developed by China's army.,1273301310637563905,favor,False
fact_check_url,570,The coronavirus is a military bioweapon developed by China's army.,1339744244345364482,against,True
title,570,The coronavirus is a military bioweapon developed by China's army.,1224299396931579904,favor,False
keywords,570,The coronavirus is a military bioweapon developed by China's army.,1231992732945657862,favor,False
fact_check_url,570,The coronavirus is a military bioweapon developed by China's army.,1227342536424820736,against,True
news_url,570,The coronavirus is a military bioweapon developed by China's army.,1224158833905295360,neither,False
title,570,The coronavirus is a military bioweapon developed by China's army.,1224254842677403653,favor,False
news_url,570,The coronavirus is a military bioweapon developed by China's army.,1224912312982630402,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1227421300374884352,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1238855201500442625,favor,False
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1257419385834274818,against,True
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1280895555397226499,against,True
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1231847849891172352,against,True
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1229852914925129731,favor,False
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1247440601932578817,against,True
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1247056656321490944,favor,False
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1246911926258393088,against,True
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1247140315036897280,against,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1250027778575040512,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1243353604016214016,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1233524212486287366,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1272185000524492800,favor,False
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1246804038542295041,against,True
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1239474805411328003,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1242160087206109185,neither,False
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1246899915999117312,against,True
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1250227152836087809,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1246828245158371331,against,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1264893944107864064,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1247120361931649024,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1246794581166952448,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1238685824050319360,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1257006083664740360,favor,False
keywords,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1238494224569556993,favor,False
fact_check_url,571,"Charles Lieber, a Harvard University professor who was arrested, had a connection to the new coronavirus.",1246900549842358272,against,True
title,577,Coronavirus hits 15% fatality rate.,1221718264234926080,favor,False
news_url,577,Coronavirus hits 15% fatality rate.,1222652145440378880,favor,False
news_url,577,Coronavirus hits 15% fatality rate.,1221574060091609089,against,False
keywords,577,Coronavirus hits 15% fatality rate.,1221492312771002374,favor,False
keywords,577,Coronavirus hits 15% fatality rate.,1222175479517544450,favor,False
news_url,577,Coronavirus hits 15% fatality rate.,1221619201464578055,favor,False
keywords,577,Coronavirus hits 15% fatality rate.,1290920360297209856,neither,False
keywords,577,Coronavirus hits 15% fatality rate.,1222283944156180480,favor,False
keywords,577,Coronavirus hits 15% fatality rate.,1222018725458481152,favor,False
keywords,577,Coronavirus hits 15% fatality rate.,1221864495783374850,favor,False
keywords,577,Coronavirus hits 15% fatality rate.,1239022555027181574,against,False
news_url,577,Coronavirus hits 15% fatality rate.,1221590762464468992,neither,False
news_url,577,Coronavirus hits 15% fatality rate.,1221472451181199360,favor,False
keywords,577,Coronavirus hits 15% fatality rate.,1222208404917293056,favor,False
title,577,Coronavirus hits 15% fatality rate.,1221458468688646146,favor,False
news_url,577,Coronavirus hits 15% fatality rate.,1221467147399884802,favor,False
news_url,577,Coronavirus hits 15% fatality rate.,1221494230264307712,against,False
keywords,577,Coronavirus hits 15% fatality rate.,1240651695044116480,neither,False
fact_check_url,577,Coronavirus hits 15% fatality rate.,1234560224343842817,against,True
news_url,577,Coronavirus hits 15% fatality rate.,1221869892414115840,neither,False
title,577,Coronavirus hits 15% fatality rate.,1223043046763376646,favor,False
keywords,577,Coronavirus hits 15% fatality rate.,1242513160352886786,against,False
keywords,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1223642769614393344,favor,False
title,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1220785198868070400,favor,False
news_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1223014168267112448,neither,False
news_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1221564477323300876,neither,False
keywords,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1221774952417972225,favor,False
fact_check_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1241712648602910722,against,True
title,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1220870959378264065,favor,False
keywords,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1222577124923584513,against,False
news_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1221210402421264384,favor,False
fact_check_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1239561785352630272,against,True
keywords,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1220844678800605184,favor,False
title,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1221112471575920642,favor,False
news_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1221480411936829443,neither,False
title,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1248068563061088256,favor,False
title,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1221475093236240384,favor,False
fact_check_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1231604841480196096,against,True
news_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1220566127518146561,favor,False
fact_check_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1240280679499337730,against,True
fact_check_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1240820336561717248,against,True
keywords,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1220759792387489792,favor,False
fact_check_url,587,Bill and Melinda Gates Foundation & Others predicted up to 65 million deaths via coronavirus – in simulation ran 3 Months Ago.,1248665980915630081,against,True
title,590,"10,000 people have died of coronavirus in Wuhan, China.",1221044778663542784,favor,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1251274996967768064,favor,False
title,590,"10,000 people have died of coronavirus in Wuhan, China.",1220928069721964544,favor,False
title,590,"10,000 people have died of coronavirus in Wuhan, China.",1220789203400785920,favor,False
fact_check_url,590,"10,000 people have died of coronavirus in Wuhan, China.",1222132664905453568,against,True
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1226510475615244288,neither,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1304115120814149634,neither,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1259546443787862017,neither,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1225881222968156160,neither,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1224673636423999489,neither,False
fact_check_url,590,"10,000 people have died of coronavirus in Wuhan, China.",1221954294922010624,against,True
fact_check_url,590,"10,000 people have died of coronavirus in Wuhan, China.",1222052223934320640,against,True
title,590,"10,000 people have died of coronavirus in Wuhan, China.",1221221545357516800,favor,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1234650714422403072,neither,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1253476907879817216,neither,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1352722438987997184,neither,False
title,590,"10,000 people have died of coronavirus in Wuhan, China.",1220961471200251905,favor,False
title,590,"10,000 people have died of coronavirus in Wuhan, China.",1220799724313247750,favor,False
fact_check_url,590,"10,000 people have died of coronavirus in Wuhan, China.",1222254250530500609,against,True
title,590,"10,000 people have died of coronavirus in Wuhan, China.",1220980782434603008,favor,False
keywords,590,"10,000 people have died of coronavirus in Wuhan, China.",1278614561143132166,neither,False
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1222650687638523905,against,True
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221488973744418818,favor,False
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1223292709198163969,against,True
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1222217262809133058,against,False
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221651446917222400,favor,False
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1304300533360914433,favor,False
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221078975755124738,favor,False
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1222355972372475905,against,True
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221126960962842624,favor,False
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1273176391253622785,favor,False
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221133807736119296,favor,False
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221654207276646410,favor,False
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221848800081276935,against,False
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1242858992025640961,against,True
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1243778649687539716,against,False
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1223583435433836544,against,True
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1222104561646632960,against,False
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221166708569923585,neither,False
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221112376298278916,favor,False
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221446211061735425,favor,False
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1241294660045164544,against,True
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1230363859690586112,against,True
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221081973352873984,favor,False
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1240368512213880833,favor,False
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1223237444218302472,against,True
fact_check_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1241823715333005312,against,True
news_url,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1221371818193362950,favor,False
keywords,592,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,1290380498548686848,favor,False
news_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1250258416821506049,favor,False
title,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1226986846237810694,favor,False
keywords,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1221816665509203970,favor,False
keywords,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1224735378147618817,favor,False
news_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1221977704238546944,favor,False
fact_check_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1223665757680128000,against,True
fact_check_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1222207961751097345,against,True
news_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1239721105818034178,favor,False
keywords,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1239628323380252673,favor,False
news_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1239753156583718917,favor,False
news_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1238588452079374339,favor,False
news_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1306152196694654983,favor,False
fact_check_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1224141873234595840,against,True
fact_check_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1222274253485223939,against,True
fact_check_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1222508442218192896,against,True
news_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1221933121987170304,favor,False
fact_check_url,593,China stole coronavirus from Canada and weaponized it into a Bioweapon.,1223129954432323584,against,True
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1282856072781299713,favor,False
fact_check_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1222479867398279170,against,True
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1290047946881302528,favor,False
title,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1241761839563902977,favor,False
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1220915693174054912,favor,False
title,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1250773981591998464,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1241710825427161088,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1237961249981452288,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1244659080536391681,neither,False
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1257475796723253248,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1233013757288144897,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1351008722995261441,favor,False
title,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1238740968632774656,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1240490029195177985,neither,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1249806849995464705,favor,False
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1336904827851304960,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1235683963248705537,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1238252537570103301,favor,False
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1227516828978540544,favor,False
title,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1243343018436046855,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1329551139306672128,neither,False
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1221337596942585857,favor,False
title,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1235396412113924099,favor,False
title,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1235729789740134400,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1238840895245606914,favor,False
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1220481604205740033,favor,False
keywords,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1223002632807231488,favor,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1223375572329431042,against,False
news_url,606,"A 2015 research article titled ""Lab-made Coronavirus triggers debate"" referred to the current outbreak.",1278847571344019457,favor,False
fact_check_url,608,The coronavirus was lab-created and patented in 2015.,1316207121566961670,against,True
keywords,608,The coronavirus was lab-created and patented in 2015.,1219819037611433984,favor,False
fact_check_url,608,The coronavirus was lab-created and patented in 2015.,1224137050049470469,against,True
keywords,608,The coronavirus was lab-created and patented in 2015.,1224053720817770496,favor,False
fact_check_url,608,The coronavirus was lab-created and patented in 2015.,1223021720849854466,against,True
keywords,608,The coronavirus was lab-created and patented in 2015.,1277909970697273344,favor,False
keywords,608,The coronavirus was lab-created and patented in 2015.,1240503487856668672,favor,False
fact_check_url,608,The coronavirus was lab-created and patented in 2015.,1222161145362026496,against,True
fact_check_url,608,The coronavirus was lab-created and patented in 2015.,1247486979652104193,against,True
keywords,608,The coronavirus was lab-created and patented in 2015.,1240677321864069120,favor,False
fact_check_url,608,The coronavirus was lab-created and patented in 2015.,1238326859139596290,against,True
keywords,608,The coronavirus was lab-created and patented in 2015.,1227334498708328448,favor,False
fact_check_url,608,The coronavirus was lab-created and patented in 2015.,1220733596098494464,against,True
keywords,608,The coronavirus was lab-created and patented in 2015.,1236962048929492992,favor,False
fact_check_url,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220875971286290432,against,True
title,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1232918198678409217,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220870244094201856,against,False
title,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1228031723566440450,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221605897593655296,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221099447242776577,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220693290669965313,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1226876677445300225,favor,False
title,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1239883922147880962,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220716890936545280,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220671321669095425,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221072391687684096,neither,False
fact_check_url,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220813495710691335,against,True
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1226081772921901056,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221249649442508800,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221064998065184769,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1226693435114934274,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220838118389178368,against,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221250033313570816,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221303569762177024,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221052762785533959,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1226674390143815681,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220811704889749505,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1220705812764680192,favor,False
keywords,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1221149714545963009,neither,False
title,610,"Coronavirus in China: 23 million quarantined, 2.8 Million infected; 112,000 dead.",1234150157962424320,favor,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1254563068111183873,against,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1272198742008107008,neither,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1325591962448093184,neither,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253699967463632896,against,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253735755073142784,against,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1275616174152220672,against,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253694363013656583,against,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1254098064165318661,neither,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1307017323937755137,against,False
fact_check_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1311921259639316480,against,True
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253853694589677569,against,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1348641487081385989,against,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253622226873724929,against,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1263252131953307648,neither,False
fact_check_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1254830791126810625,against,True
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1277342170438131718,against,False
fact_check_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1311587185070665728,against,True
fact_check_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253794773799821312,against,True
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1254833650224553984,against,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253779754400038915,neither,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253504191181590530,against,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253743545267245066,against,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1263228387025395712,neither,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1253715316896681984,neither,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1306363553855598592,neither,False
news_url,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1312422321882312705,neither,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1350880564295786496,against,False
keywords,617,US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,1254479114615918593,against,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1338720773222133762,favor,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1256318144282537987,neither,False
fact_check_url,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1279948835326918657,against,True
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1314244568171180033,against,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1366079686997073927,against,False
keywords,624,A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,1345756992623808512,against,False
